"ï»¿""Longitude (x)""",Latitude (y),Station Name,Climate ID,Date/Time (LST),Temp (ÂC),Temp Flag,Dew Point Temp (ÂC),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-06T22:00:00.000000,-0.9,"",-6.6,"",65,"","","",9,"",4,"",25.0,"",101.98,"","","",-2,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-06T23:00:00.000000,-1.5,"",-6.4,"",69,"","","",9,"",6,"",25.0,"",101.96,"","","",-4,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T00:00:00.000000,-0.6,"",-5.9,"",67,"","","",8,"",7,"",25.0,"",101.93,"","","",-3,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T01:00:00.000000,-0.9,"",-6.5,"",66,"","","",4,"",9,"",25.0,"",101.9,"","","",-4,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T02:00:00.000000,-2.6,"",-6.9,"",72,"","","",4,"",7,"",25.0,"",101.94,"","","",-5,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T03:00:00.000000,-3.6,"",-6.1,"",83,"","","",4,"",9,"",25.0,"",101.95,"","","",-7,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T04:00:00.000000,-4.0,"",-6.2,"",85,"","","",3,"",11,"",25.0,"",102.02,"","","",-8,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T05:00:00.000000,-4.3,"",-6.5,"",85,"","","",2,"",13,"",25.0,"",101.98,"","","",-9,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T06:00:00.000000,-4.2,"",-6.4,"",85,"","","",2,"",13,"",25.0,"",101.92,"","","",-9,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T07:00:00.000000,-3.7,"",-6.3,"",82,"","","",3,"",15,"",24.1,"",101.96,"","","",-9,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T08:00:00.000000,-3.1,"",-6.0,"",80,"","","",3,"",17,"",24.1,"",102.0,"","","",-9,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T09:00:00.000000,-1.3,"",-6.6,"",67,"","","",4,"",22,"",24.1,"",102.02,"","","",-7,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T10:00:00.000000,0.0,"",-6.8,"",60,"","","",5,"",20,"",24.1,"",102.01,"","","",-5,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T11:00:00.000000,1.1,"",-7.4,"",53,"","","",5,"",26,"",24.1,"",101.97,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T12:00:00.000000,2.1,"",-7.4,"",49,"","","",4,"",26,"",24.1,"",101.88,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T13:00:00.000000,2.4,"",-7.5,"",48,"","","",3,"",32,"",24.1,"",101.78,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T14:00:00.000000,2.2,"",-7.4,"",49,"","","",2,"",24,"",24.1,"",101.75,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T15:00:00.000000,1.8,"",-7.8,"",49,"","","",4,"",24,"",24.1,"",101.73,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T16:00:00.000000,1.5,"",-7.1,"",53,"","","",3,"",26,"",24.1,"",101.7,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T17:00:00.000000,1.2,"",-6.2,"",58,"","","",3,"",20,"",25.0,"",101.67,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T18:00:00.000000,1.0,"",-5.6,"",61,"","","",3,"",19,"",25.0,"",101.68,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T19:00:00.000000,1.4,"",-6.7,"",55,"","","",4,"",20,"",25.0,"",101.69,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T20:00:00.000000,1.3,"",-7.8,"",51,"","","",3,"",26,"",25.0,"",101.65,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T21:00:00.000000,0.8,"",-6.4,"",59,"","","",3,"",22,"",25.0,"",101.64,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T22:00:00.000000,0.0,"",-5.6,"",66,"","","",2,"",22,"",25.0,"",101.58,"","","",-6,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-07T23:00:00.000000,-0.7,"",-4.7,"",74,"","","",2,"",22,"",25.0,"",101.55,"","","",-6,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T00:00:00.000000,-0.2,"",-4.5,"",73,"","","",3,"",26,"",25.0,"",101.54,"","","",-6,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T01:00:00.000000,-0.9,"",-4.9,"",74,"","","",2,"",30,"",25.0,"",101.49,"","","",-8,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T02:00:00.000000,-1.0,"",-6.0,"",69,"","","",3,"",33,"",25.0,"",101.48,"","","",-8,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T03:00:00.000000,-0.8,"",-5.8,"",69,"","","",2,"",20,"",25.0,"",101.46,"","","",-6,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T04:00:00.000000,-1.3,"",-5.9,"",71,"","","",1,"",26,"",25.0,"",101.44,"","","",-8,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T05:00:00.000000,-1.3,"",-6.2,"",69,"","","",2,"",22,"",25.0,"",101.43,"","","",-7,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T06:00:00.000000,-1.4,"",-5.7,"",72,"","","",2,"",19,"",25.0,"",101.42,"","","",-7,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T07:00:00.000000,-1.0,"",-5.1,"",74,"","","",2,"",26,"",24.1,"",101.44,"","","",-7,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T08:00:00.000000,-0.2,"",-4.6,"",72,"","","",1,"",20,"",24.1,"",101.46,"","","",-5,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T09:00:00.000000,0.8,"",-4.4,"",68,"","","",2,"",19,"",24.1,"",101.45,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T10:00:00.000000,2.4,"",-3.9,"",63,"","","",2,"",30,"",24.1,"",101.41,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T11:00:00.000000,2.6,"",-4.0,"",62,"","","",2,"",30,"",24.1,"",101.38,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T12:00:00.000000,3.9,"",-3.6,"",58,"","","",1,"",24,"",24.1,"",101.29,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T13:00:00.000000,4.7,"",-3.3,"",56,"","","",3,"",26,"",24.1,"",101.24,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T14:00:00.000000,5.1,"",-3.4,"",54,"","","",1,"",26,"",24.1,"",101.21,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T15:00:00.000000,5.2,"",-3.3,"",54,"","","",36,"",20,"",24.1,"",101.18,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T16:00:00.000000,4.4,"",-3.8,"",55,"","","",1,"",19,"",24.1,"",101.17,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T17:00:00.000000,3.2,"",-4.2,"",58,"","","",1,"",13,"",24.1,"",101.2,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T18:00:00.000000,2.4,"",-3.0,"",67,"","","",32,"",7,"",25.0,"",101.25,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T19:00:00.000000,1.8,"",-3.3,"",69,"","","",32,"",9,"",25.0,"",101.27,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T20:00:00.000000,1.7,"",-4.8,"",62,"","","",36,"",19,"",25.0,"",101.28,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T21:00:00.000000,0.5,"",-4.6,"",69,"","","",36,"",13,"",25.0,"",101.24,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T22:00:00.000000,-0.3,"",-4.8,"",72,"","","",35,"",11,"",25.0,"",101.21,"","","",-4,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-08T23:00:00.000000,-1.3,"",-5.0,"",76,"","","",35,"",7,"",25.0,"",101.19,"","","",-4,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T00:00:00.000000,-3.4,"",-5.7,"",84,"","","",32,"",7,"",25.0,"",101.21,"","","",-6,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T01:00:00.000000,-3.7,"",-5.9,"",85,"","","",32,"",7,"",25.0,"",101.18,"","","",-7,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T02:00:00.000000,-4.3,"",-6.3,"",86,"","","",32,"",7,"",25.0,"",101.19,"","","",-7,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T03:00:00.000000,-3.6,"",-5.6,"",86,"","","",32,"",7,"",25.0,"",101.19,"","","",-7,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T04:00:00.000000,-3.4,"",-5.2,"",87,"","","",32,"",7,"",25.0,"",101.2,"","","",-6,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T05:00:00.000000,-5.4,"",-6.7,"",91,"","","",32,"",7,"",25.0,"",101.22,"","","",-9,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T06:00:00.000000,-3.2,"",-4.8,"",89,"","","",32,"",7,"",25.0,"",101.25,"","","",-6,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T07:00:00.000000,-2.5,"",-4.2,"",88,"","","",25,"",7,"",24.1,"",101.3,"","","",-5,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T08:00:00.000000,-1.6,"",-3.6,"",86,"","","",24,"",7,"",48.3,"",101.36,"","","",-4,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T09:00:00.000000,1.3,"",-2.4,"",76,"","","",25,"",17,"",48.3,"",101.34,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T10:00:00.000000,2.3,"",-3.3,"",66,"","","",27,"",19,"",48.3,"",101.36,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T11:00:00.000000,3.3,"",-4.1,"",58,"","","",27,"",20,"",48.3,"",101.36,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T12:00:00.000000,3.4,"",-3.6,"",60,"","","",23,"",22,"",48.3,"",101.31,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T13:00:00.000000,4.0,"",-3.2,"",59,"","","",23,"",20,"",24.1,"",101.26,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T14:00:00.000000,4.8,"",-2.7,"",58,"","","",25,"",20,"",24.1,"",101.27,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T15:00:00.000000,4.6,"",-2.0,"",62,"","","",25,"",24,"",24.1,"",101.29,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T16:00:00.000000,4.5,"",-1.9,"",63,"","","",25,"",26,"",24.1,"",101.32,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T17:00:00.000000,4.6,"",-1.2,"",66,"","","",25,"",22,"",25.0,"",101.36,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T18:00:00.000000,4.6,"",-0.5,"",69,"","","",27,"",15,"",25.0,"",101.42,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T19:00:00.000000,4.6,"",-0.3,"",70,"","","",26,"",15,"",25.0,"",101.45,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T20:00:00.000000,4.2,"",-0.3,"",72,"","","",25,"",11,"",25.0,"",101.47,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T21:00:00.000000,4.6,"",0.5,"",75,"","","",26,"",9,"",25.0,"",101.54,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T22:00:00.000000,4.5,"",0.6,"",76,"","","",24,"",11,"",25.0,"",101.48,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-09T23:00:00.000000,4.0,"",0.8,"",80,"","","",25,"",15,"",25.0,"",101.5,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T00:00:00.000000,2.8,"",0.4,"",84,"","","",26,"",13,"",25.0,"",101.55,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T01:00:00.000000,3.6,"",0.6,"",81,"","","",28,"",9,"",25.0,"",101.62,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T02:00:00.000000,2.7,"",-0.5,"",79,"","","",27,"",9,"",25.0,"",101.66,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T03:00:00.000000,2.6,"",-2.7,"",68,"","","",27,"",11,"",25.0,"",101.75,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T04:00:00.000000,1.1,"",-3.5,"",71,"","","",31,"",11,"",25.0,"",101.84,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T05:00:00.000000,0.7,"",-4.0,"",71,"","","",32,"",6,"",25.0,"",101.98,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T06:00:00.000000,-0.6,"",-5.2,"",71,"","","",30,"",9,"",25.0,"",102.07,"","","",-4,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T07:00:00.000000,-1.4,"",-6.0,"",71,"","","",36,"",13,"",24.1,"",102.22,"","","",-6,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T08:00:00.000000,0.4,"",-4.9,"",68,"","","",35,"",13,"",24.1,"",102.32,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T09:00:00.000000,2.0,"",-5.2,"",59,"","","",3,"",15,"",48.3,"",102.39,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T10:00:00.000000,2.4,"",-5.9,"",54,"","","",5,"",7,"",48.3,"",102.43,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T11:00:00.000000,3.3,"",-7.3,"",46,"","","",8,"",6,"",48.3,"",102.45,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T12:00:00.000000,4.2,"",-7.7,"",42,"","","",11,"",6,"",48.3,"",102.43,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T13:00:00.000000,4.7,"",-8.0,"",39,"","","",6,"",6,"",48.3,"",102.39,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T14:00:00.000000,5.6,"",-7.6,"",38,"","","",4,"",4,"",48.3,"",102.37,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T15:00:00.000000,5.2,"",-6.9,"",41,"","","",17,"",11,"",48.3,"",102.4,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T16:00:00.000000,3.6,"",-8.2,"",42,"","","",11,"",9,"",48.3,"",102.39,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T17:00:00.000000,3.5,"",-7.8,"",43,"","","",9,"",7,"",25.0,"",102.47,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T18:00:00.000000,3.4,"",-7.0,"",46,"","","",9,"",7,"",25.0,"",102.53,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T19:00:00.000000,2.6,"",-6.4,"",51,"","","",10,"",7,"",25.0,"",102.58,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T20:00:00.000000,2.6,"",-5.3,"",56,"","","",8,"",15,"",25.0,"",102.56,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T21:00:00.000000,1.8,"",-6.1,"",56,"","","",10,"",9,"",25.0,"",102.53,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T22:00:00.000000,0.9,"",-4.6,"",67,"","","",10,"",11,"",25.0,"",102.55,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-10T23:00:00.000000,1.1,"",-6.7,"",56,"","","",6,"",11,"",25.0,"",102.5,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T00:00:00.000000,2.4,"",-7.2,"",49,"","","",7,"",7,"",25.0,"",102.45,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T01:00:00.000000,2.7,"",-7.3,"",48,"","","",8,"",13,"",25.0,"",102.34,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T02:00:00.000000,3.0,"",-7.8,"",45,"","","",5,"",11,"",25.0,"",102.33,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T03:00:00.000000,3.1,"",-7.6,"",45,"","","",8,"",17,"",25.0,"",102.24,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T04:00:00.000000,0.9,"",-4.3,"",68,"","","",1,"",20,"",25.0,"",102.34,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T05:00:00.000000,0.3,"",-4.0,"",73,"","","",5,"",20,"",25.0,"",102.23,"","","","","",Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T06:00:00.000000,0.5,"",-2.3,"",81,"","","",3,"",17,"",25.0,"",102.26,"","","","","",Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T07:00:00.000000,0.6,"",-2.1,"",82,"","","",3,"",22,"",24.1,"",102.3,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T08:00:00.000000,0.6,"",-2.0,"",83,"","","",2,"",20,"",24.1,"",102.34,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T09:00:00.000000,1.1,"",-2.0,"",80,"","","",3,"",20,"",24.1,"",102.29,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T10:00:00.000000,1.7,"",-0.6,"",85,"","","",2,"",17,"",24.1,"",102.31,"","","","","",Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T11:00:00.000000,2.9,"",-0.2,"",80,"","","",2,"",22,"",24.1,"",102.21,"","","","","",Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T12:00:00.000000,3.7,"",0.3,"",78,"","","",3,"",24,"",24.1,"",102.15,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T13:00:00.000000,5.5,"",1.4,"",75,"","","",1,"",17,"",48.3,"",102.11,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T14:00:00.000000,6.3,"",1.6,"",72,"","","",2,"",20,"",48.3,"",102.08,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T15:00:00.000000,7.0,"",1.9,"",70,"","","",3,"",19,"",48.3,"",102.07,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T16:00:00.000000,6.6,"",1.8,"",71,"","","",2,"",20,"",24.1,"",102.07,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T17:00:00.000000,4.8,"",1.5,"",79,"","","",2,"",17,"",25.0,"",102.12,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T18:00:00.000000,3.3,"",1.1,"",85,"","","",36,"",13,"",25.0,"",102.13,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T19:00:00.000000,1.9,"",0.2,"",88,"","","",2,"",17,"",25.0,"",102.14,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T20:00:00.000000,1.5,"",-0.1,"",89,"","","",2,"",15,"",25.0,"",102.15,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T21:00:00.000000,1.3,"",-0.3,"",89,"","","",2,"",15,"",25.0,"",102.13,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T22:00:00.000000,1.0,"",-0.5,"",90,"","","",2,"",13,"",25.0,"",102.07,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-11T23:00:00.000000,1.1,"",-0.3,"",90,"","","",1,"",15,"",25.0,"",102.04,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T00:00:00.000000,0.9,"",-0.3,"",92,"","","",2,"",19,"",19.3,"",101.99,"","","","","",Mainly Clear
